,interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation
VWF_GP1BA_GP1BB_GP5_GP9,Vwf  - Gp complex,VWF,Vwf,GP complex,,,,,KEGG: mmu04512,ECM-Receptor
COL1A1_GP6,Col1a1  - Gp6,COLLAGEN,Col1a1,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL1A2_GP6,Col1a2  - Gp6,COLLAGEN,Col1a2,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL2A1_GP6,Col2a1  - Gp6,COLLAGEN,Col2a1,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A1_GP6,Col4a1  - Gp6,COLLAGEN,Col4a1,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A2_GP6,Col4a2  - Gp6,COLLAGEN,Col4a2,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A3_GP6,Col4a3  - Gp6,COLLAGEN,Col4a3,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A4_GP6,Col4a4  - Gp6,COLLAGEN,Col4a4,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A5_GP6,Col4a5  - Gp6,COLLAGEN,Col4a5,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL4A6_GP6,Col4a6  - Gp6,COLLAGEN,Col4a6,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A1_GP6,Col6a1  - Gp6,COLLAGEN,Col6a1,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A2_GP6,Col6a2  - Gp6,COLLAGEN,Col6a2,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A3_GP6,Col6a3  - Gp6,COLLAGEN,Col6a3,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A4_GP6,Col6a4  - Gp6,COLLAGEN,Col6a4,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A5_GP6,Col6a5  - Gp6,COLLAGEN,Col6a5,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL6A6_GP6,Col6a6  - Gp6,COLLAGEN,Col6a6,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL9A1_GP6,Col9a1  - Gp6,COLLAGEN,Col9a1,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL9A2_GP6,Col9a2  - Gp6,COLLAGEN,Col9a2,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
COL9A3_GP6,Col9a3  - Gp6,COLLAGEN,Col9a3,Gp6,,,,,KEGG: mmu04512,ECM-Receptor
THBS1_CD47,Thbs1  - Cd47,THBS,Thbs1,Cd47,,,,,KEGG: mmu04512,ECM-Receptor
THBS2_CD47,Thbs2  - Cd47,THBS,Thbs2,Cd47,,,,,KEGG: mmu04512,ECM-Receptor
THBS3_CD47,Thbs3  - Cd47,THBS,Thbs3,Cd47,,,,,KEGG: mmu04512,ECM-Receptor
THBS4_CD47,Thbs4  - Cd47,THBS,Thbs4,Cd47,,,,,KEGG: mmu04512,ECM-Receptor
COMP_CD47,Comp  - Cd47,THBS,Comp,Cd47,,,,,KEGG: mmu04512,ECM-Receptor
AGRN_DAG1,Agrn  - Dag1,AGRN,Agrn,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
HSPG2_DAG1,Hspg2  - Dag1,HSPG,Hspg2,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMA1_DAG1,Lama1  - Dag1,LAMININ,Lama1,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMA2_DAG1,Lama2  - Dag1,LAMININ,Lama2,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMA3_DAG1,Lama3  - Dag1,LAMININ,Lama3,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMA4_DAG1,Lama4  - Dag1,LAMININ,Lama4,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMA5_DAG1,Lama5  - Dag1,LAMININ,Lama5,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMB1_DAG1,Lamb1  - Dag1,LAMININ,Lamb1,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMB2_DAG1,Lamb2  - Dag1,LAMININ,Lamb2,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMB3_DAG1,Lamb3  - Dag1,LAMININ,Lamb3,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMC1_DAG1,Lamc1  - Dag1,LAMININ,Lamc1,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMC2_DAG1,Lamc2  - Dag1,LAMININ,Lamc2,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
LAMC3_DAG1,Lamc3  - Dag1,LAMININ,Lamc3,Dag1,,,,,KEGG: mmu04512,ECM-Receptor
ADGRE5_CD55B,Adgre5  - Cd55b,ADGRE5,Adgre5,Cd55b,,,,,PMID: 11297558,Cell-Cell Contact
ALCAM_CD6,Alcam  - Cd6,ALCAM,Alcam,Cd6,,,,,KEGG: mmu04514,Cell-Cell Contact
ANXA1_FPR2_LXA4,Anxa1  - (Fpr2+Lxa4),ANXA1,Anxa1,FPR2_LXA4,,,,,PMID: 22610094,Cell-Cell Contact
APP_CD74,App  - Cd74,APP,App,Cd74,,,,,PMID: 19849849,Cell-Cell Contact
BST2_PIRA2,Bst2  - Pira2,BST2,Bst2,Pira2,,,,,PMID: 19564354,Cell-Cell Contact
CADM1_CADM1,Cadm1  - Cadm1,CADM,Cadm1,Cadm1,,,,,PMID: 24503895,Cell-Cell Contact
CADM3_CADM3,Cadm3  - Cadm3,CADM,Cadm3,Cadm3,,,,,KEGG: mmu04514,Cell-Cell Contact
CD1D2_PIRA2,Cd1d2  - Pira2,CD1D2,Cd1d2,Pira2,,,,,PMID: 19124746,Cell-Cell Contact
CD200_CD200R1,Cd200  - Cd200r1,CD200,Cd200,Cd200r1,,,,,PMID: 15187158,Cell-Cell Contact
CD200_CD200R2,Cd200  - Cd200r2,CD200,Cd200,Cd200r2,,,,,KEGG: mmu04514,Cell-Cell Contact
CD200_CD200R3,Cd200  - Cd200r3,CD200,Cd200,Cd200r3,,,,,PMID: 22020332,Cell-Cell Contact
CD200_CD200R4,Cd200  - Cd200r4,CD200,Cd200,Cd200r4,,,,,KEGG: mmu04514,Cell-Cell Contact
CD22_PTPRC,Cd22  - Ptprc,CD22,Cd22,Ptprc,,,,,KEGG: mmu04514,Cell-Cell Contact
CD226_NECTIN2,Cd226  - Nectin2,CD226,Cd226,Nectin2,,,,,PMID: 24440149,Cell-Cell Contact
CD226_PVR,Cd226  - Pvr,CD226,Cd226,Pvr,,,,,PMID: 24440149,Cell-Cell Contact
FCER2A_ITGAM_ITGB2,Fcer2a  - (Itgam+Itgb2),CD23,Fcer2a,ITGAM_ITGB2,,,,,PMID: 7621072,Cell-Cell Contact
FCER2A_ITGAX_ITGB2,Fcer2a  - (Itgax+Itgb2),CD23,Fcer2a,ITGAX_ITGB2,,,,,PMID: 7621072,Cell-Cell Contact
FCER2A_ITGAV_ITGB3,Fcer2a  - (Itgav+Itgb3),CD23,Fcer2a,ITGAV_ITGB3,,,,,PMID: 10037797,Cell-Cell Contact
FCER2A_CR2,Fcer2a  - Cr2,CD23,Fcer2a,Cr2,,,,,PMID: 16785534,Cell-Cell Contact
CD34_SELP,Cd34  - Selp,CD34,Cd34,Selp,,,,,PMID: 18606703,Cell-Cell Contact
ENTPD1_ADORA1,Entpd1  - Adora1,CD39,Entpd1,Adora1,,,,,PMID: 21677139,Cell-Cell Contact
ENTPD1_ADORA2A,Entpd1  - Adora2a,CD39,Entpd1,Adora2a,,,,,PMID: 21677139,Cell-Cell Contact
ENTPD1_ADORA2B,Entpd1  - Adora2b,CD39,Entpd1,Adora2b,,,,,PMID: 21677139,Cell-Cell Contact
ENTPD1_TMIGD3,Entpd1  - Tmigd3,CD39,Entpd1,Tmigd3,,,,,PMID: 21677139,Cell-Cell Contact
CD40LG_CD40,Cd40lg  - Cd40,CD40,Cd40lg,Cd40,,,,,KEGG: mmu04514,Cell-Cell Contact
PTPRC_CD22,Ptprc  - Cd22,CD45,Ptprc,Cd22,,,,,PMID: 12115612,Cell-Cell Contact
PTPRC_MRC1,Ptprc  - Mrc1,CD45,Ptprc,Mrc1,,,,,PMID: 27601670; PMID: 10575006,Cell-Cell Contact
CD46_JAG1,Cd46  - Jag1,CD46,Cd46,Jag1,,,,,PMID: 23086448,Cell-Cell Contact
CD48_CD244A,Cd48  - Cd244a,CD48,Cd48,Cd244a,,,,,PMID: 26697006,Cell-Cell Contact
CD52_SIGLECG,Cd52  - Siglecg,CD52,Cd52,Siglecg,,,,,PMID: 23685786,Cell-Cell Contact
CD6_ALCAM,Cd6  - Alcam,CD6,Cd6,Alcam,,,,,PMID: 23602662,Cell-Cell Contact
CD80_CD274,Cd80  - Cd274,CD80,Cd80,Cd274,,,,,PMID: 17629517; PMID: 18585785,Cell-Cell Contact
CD80_CD28,Cd80  - Cd28,CD80,Cd80,Cd28,,,,,PMID: 23954143,Cell-Cell Contact
CD80_CTLA4,Cd80  - Ctla4,CD80,Cd80,Ctla4,,,,,PMID: 23954143,Cell-Cell Contact
CD86_CD28,Cd86  - Cd28,CD86,Cd86,Cd28,,,,,PMID: 23954143,Cell-Cell Contact
CD86_CTLA4,Cd86  - Ctla4,CD86,Cd86,Ctla4,,,,,PMID: 23954143,Cell-Cell Contact
CD96_NECTIN1,Cd96  - Nectin1,CD96,Cd96,Nectin1,,,,,PMID: 17971293,Cell-Cell Contact
CD96_PVR,Cd96  - Pvr,CD96,Cd96,Pvr,,,,,PMID: 15034010,Cell-Cell Contact
CD99_PILRA,Cd99  - Pilra,CD99,Cd99,Pilra,,,,,PMID: 18234675,Cell-Cell Contact
CD99_CD99,Cd99  - Cd99,CD99,Cd99,Cd99,,,,,KEGG: mmu04514,Cell-Cell Contact
CDH15_CDH15,Cdh15  - Cdh15,CDH,Cdh15,Cdh15,,,,,KEGG: mmu04514,Cell-Cell Contact
CDH4_CDH4,Cdh4  - Cdh4,CDH,Cdh4,Cdh4,,,,,KEGG: mmu04514,Cell-Cell Contact
CDH2_CDH2,Cdh2  - Cdh2,CDH,Cdh2,Cdh2,,,,,KEGG: mmu04514,Cell-Cell Contact
CDH1_CDH1,Cdh1  - Cdh1,CDH,Cdh1,Cdh1,,,,,KEGG: mmu04514,Cell-Cell Contact
CDH1_ITGA1_ITGB1,Cdh1  - (Itga1+Itgb1),CDH1,Cdh1,ITGA2_ITGB1,,,,,PMID: 12392763,Cell-Cell Contact
CDH1_ITGAE_ITGB7,Cdh1  - (Itgae+Itgb7),CDH1,Cdh1,ITGAE_ITGB7,,,,,PMID: 9425167,Cell-Cell Contact
CDH1_KLRG1,Cdh1  - Klrg1,CDH1,Cdh1,Klrg1,,,,,PMID: 19604491,Cell-Cell Contact
CDH5_CDH5,Cdh5  - Cdh5,CDH5,Cdh5,Cdh5,,,,,KEGG: mmu04514,Cell-Cell Contact
CD1D1_CEACAM5,Cd1d1  - Ceacam5,CEACAM,Cd1d1,Ceacam5,,,,,PMID: 24104458,Cell-Cell Contact
CD209A_CEACAM1,Cd209a  - Ceacam1,CEACAM,Cd209a,Ceacam1,,,,,PMID: 16282604; PMID: 6246332,Cell-Cell Contact
CD8A_CEACAM5,Cd8a  - Ceacam5,CEACAM,Cd8a,Ceacam5,,,,,PMID: 24104458,Cell-Cell Contact
CEACAM1_CEACAM5,Ceacam1  - Ceacam5,CEACAM,Ceacam1,Ceacam5,,,,,PMID: 11590190,Cell-Cell Contact
SELE_CEACAM1,Sele  - Ceacam1,CEACAM,Sele,Ceacam1,,,,,PMID: 1378450,Cell-Cell Contact
CLDN11_CLDN11,Cldn11  - Cldn11,CLDN,Cldn11,Cldn11,,,,,KEGG: mmu04514,Cell-Cell Contact
CLEC2D_KLRB1B,Clec2d  - Klrb1b,CLEC,Clec2d,Klrb1b,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2G_KLRB1,Clec2g  - Klrb1,CLEC,Clec2g,Klrb1,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2H_KLRB1,Clec2h  - Klrb1,CLEC,Clec2h,Klrb1,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2I_KLRB1,Clec2i  - Klrb1,CLEC,Clec2i,Klrb1,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2F_KLRB1F,Clec2f  - Klrb1f,CLEC,Clec2f,Klrb1f,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2G_KLRB1F,Clec2g  - Klrb1f,CLEC,Clec2g,Klrb1f,,,,,PMID: 24223577,Cell-Cell Contact
CLEC2I_KLRB1F,Clec2i  - Klrb1f,CLEC,Clec2i,Klrb1f,,,,,PMID: 24223577,Cell-Cell Contact
NFASC_CNTN1_CNTNAP1,Nfasc  - (Cntn1+Cntnap1),CNTN,Nfasc,CNTN1_CNTNAP1,,,,,KEGG: mmu04514,Cell-Cell Contact
CNTN2_CNTN2_CNTNAP2,Cntn2  - (Cntn2+Cntnap2),CNTN,Cntn2,CNTN2_CNTNAP2,,,,,KEGG: mmu04514,Cell-Cell Contact
CNTN2_L1CAM,Cntn2  - L1cam,CNTN,Cntn2,L1cam,,,,,KEGG: mmu04514,Cell-Cell Contact
CNTN2_CNTN2,Cntn2  - Cntn2,CNTN,Cntn2,Cntn2,,,,,KEGG: mmu04514,Cell-Cell Contact
CNTN1_NRCAM,Cntn1  - Nrcam,CNTN,Cntn1,Nrcam,,,,,KEGG: mmu04514,Cell-Cell Contact
CSPG4_ITGA2_ITGB1,Cspg4  - (Itga2+Itgb1),CSPG4,Cspg4,ITGA3_ITGB1,,,,,PMID: 30213051,Cell-Cell Contact
DSC1_DSG1C,Dsc1  - Dsg1c,DESMOSOME,Dsc1,Dsg1c,,,,,PMID: 27298358,Cell-Cell Contact
DSC1_DSG2,Dsc1  - Dsg2,DESMOSOME,Dsc1,Dsg2,,,,,PMID: 27298358,Cell-Cell Contact
DSC2_DSG1C,Dsc2  - Dsg1c,DESMOSOME,Dsc2,Dsg1c,,,,,PMID: 27298358,Cell-Cell Contact
DSC2_DSG2,Dsc2  - Dsg2,DESMOSOME,Dsc2,Dsg2,,,,,PMID: 27298358,Cell-Cell Contact
DSG1C_DSC3,Dsg1c  - Dsc3,DESMOSOME,Dsg1c,Dsc3,,,,,PMID: 27298358,Cell-Cell Contact
DSG2_DSC3,Dsg2  - Dsc3,DESMOSOME,Dsg2,Dsc3,,,,,PMID: 27298358,Cell-Cell Contact
EPGN_EGFR,Epgn  - Egfr,EPGN,Epgn,Egfr,,,,,PMID: 27298358,Cell-Cell Contact
EFNA1_EPHA1,Efna1  - Epha1,EPHA,Efna1,Epha1,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA2,Efna1  - Epha2,EPHA,Efna1,Epha2,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA3,Efna1  - Epha3,EPHA,Efna1,Epha3,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA4,Efna1  - Epha4,EPHA,Efna1,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA5,Efna1  - Epha5,EPHA,Efna1,Epha5,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA7,Efna1  - Epha7,EPHA,Efna1,Epha7,,,,,PMID: 15114347,Cell-Cell Contact
EFNA1_EPHA8,Efna1  - Epha8,EPHA,Efna1,Epha8,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA1,Efna2  - Epha1,EPHA,Efna2,Epha1,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA2,Efna2  - Epha2,EPHA,Efna2,Epha2,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA3,Efna2  - Epha3,EPHA,Efna2,Epha3,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA4,Efna2  - Epha4,EPHA,Efna2,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA5,Efna2  - Epha5,EPHA,Efna2,Epha5,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA7,Efna2  - Epha7,EPHA,Efna2,Epha7,,,,,PMID: 15114347,Cell-Cell Contact
EFNA2_EPHA8,Efna2  - Epha8,EPHA,Efna2,Epha8,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA1,Efna3  - Epha1,EPHA,Efna3,Epha1,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA2,Efna3  - Epha2,EPHA,Efna3,Epha2,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA3,Efna3  - Epha3,EPHA,Efna3,Epha3,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA4,Efna3  - Epha4,EPHA,Efna3,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA5,Efna3  - Epha5,EPHA,Efna3,Epha5,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA7,Efna3  - Epha7,EPHA,Efna3,Epha7,,,,,PMID: 15114347,Cell-Cell Contact
EFNA3_EPHA8,Efna3  - Epha8,EPHA,Efna3,Epha8,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA1,Efna4  - Epha1,EPHA,Efna4,Epha1,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA2,Efna4  - Epha2,EPHA,Efna4,Epha2,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA3,Efna4  - Epha3,EPHA,Efna4,Epha3,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA4,Efna4  - Epha4,EPHA,Efna4,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA5,Efna4  - Epha5,EPHA,Efna4,Epha5,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA7,Efna4  - Epha7,EPHA,Efna4,Epha7,,,,,PMID: 15114347,Cell-Cell Contact
EFNA4_EPHA8,Efna4  - Epha8,EPHA,Efna4,Epha8,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA1,Efna5  - Epha1,EPHA,Efna5,Epha1,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA2,Efna5  - Epha2,EPHA,Efna5,Epha2,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA3,Efna5  - Epha3,EPHA,Efna5,Epha3,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA4,Efna5  - Epha4,EPHA,Efna5,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA5,Efna5  - Epha5,EPHA,Efna5,Epha5,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA7,Efna5  - Epha7,EPHA,Efna5,Epha7,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHA8,Efna5  - Epha8,EPHA,Efna5,Epha8,,,,,PMID: 15114347,Cell-Cell Contact
EFNA5_EPHB2,Efna5  - Ephb2,EPHA,Efna5,Ephb2,,,,,PMID:15107857; PMID: 15114347,Cell-Cell Contact
EFNB1_EPHA4,Efnb1  - Epha4,EPHB,Efnb1,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB1_EPHB1,Efnb1  - Ephb1,EPHB,Efnb1,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact
EFNB1_EPHB2,Efnb1  - Ephb2,EPHB,Efnb1,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact
EFNB1_EPHB3,Efnb1  - Ephb3,EPHB,Efnb1,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact
EFNB1_EPHB4,Efnb1  - Ephb4,EPHB,Efnb1,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB2_EPHA4,Efnb2  - Epha4,EPHB,Efnb2,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB2_EPHB1,Efnb2  - Ephb1,EPHB,Efnb2,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact
EFNB2_EPHB2,Efnb2  - Ephb2,EPHB,Efnb2,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact
EFNB2_EPHB3,Efnb2  - Ephb3,EPHB,Efnb2,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact
EFNB2_EPHB4,Efnb2  - Ephb4,EPHB,Efnb2,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHA4,Efnb3  - Epha4,EPHB,Efnb3,Epha4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHB1,Efnb3  - Ephb1,EPHB,Efnb3,Ephb1,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHB2,Efnb3  - Ephb2,EPHB,Efnb3,Ephb2,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHB3,Efnb3  - Ephb3,EPHB,Efnb3,Ephb3,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHB4,Efnb3  - Ephb4,EPHB,Efnb3,Ephb4,,,,,PMID: 15114347,Cell-Cell Contact
EFNB3_EPHB6,Efnb3  - Ephb6,EPHB,Efnb3,Ephb6,,,,,PMID: 15114347,Cell-Cell Contact
ESAM_ESAM,Esam  - Esam,ESAM,Esam,Esam,,,,,KEGG: mmu04514; PMID: 11279107,Cell-Cell Contact
GP1BA_ITGAM_ITGB2,Gp1ba  - (Itgam+Itgb2),GP1BA,Gp1ba,ITGAM_ITGB2,,,,,PMC2194217,Cell-Cell Contact
ICAM1_ITGAX_ITGB2,Icam1  - (Itgax+Itgb2),ICAM,Icam1,ITGAX_ITGB2,,,,,PMID: 16252253,Cell-Cell Contact
ICAM1_ITGAL_ITGB2,Icam1  - (Itgal+Itgb2),ICAM,Icam1,ITGAL_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM2_ITGAL_ITGB2,Icam2  - (Itgal+Itgb2),ICAM,Icam2,ITGAL_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM1_ITGAM_ITGB2,Icam1  - (Itgam+Itgb2),ICAM,Icam1,ITGAM_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM2_ITGAM_ITGB2,Icam2  - (Itgam+Itgb2),ICAM,Icam2,ITGAM_ITGB2,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM1_ITGAL_ITGB2L,Icam1  - (Itgal+Itgb2l),ICAM,Icam1,ITGAL_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM2_ITGAL_ITGB2L,Icam2  - (Itgal+Itgb2l),ICAM,Icam2,ITGAL_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM1_ITGAM_ITGB2L,Icam1  - (Itgam+Itgb2l),ICAM,Icam1,ITGAM_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM2_ITGAM_ITGB2L,Icam2  - (Itgam+Itgb2l),ICAM,Icam2,ITGAM_ITGB2L,,,,,KEGG: mmu04514,Cell-Cell Contact
ICAM1_ITGAL,Icam1  - Itgal,ICAM,Icam1,Itgal,,,,,PMID: 23602662,Cell-Cell Contact
ICAM1_SPN,Icam1  - Spn,ICAM,Icam1,Spn,,,,,PMID: 1683685,Cell-Cell Contact
ICAM5_CD209A,Icam5  - Cd209a,ICAM,Icam5,Cd209a,,,,,PMID: 15795245,Cell-Cell Contact
ICAM5_CD209F,Icam5  - Cd209f,ICAM,Icam5,Cd209f,,,,,PMID: 15795245,Cell-Cell Contact
ICOSL_ICOS,Icosl  - Icos,ICOS,Icosl,Icos,,,,,PMID: 23954143,Cell-Cell Contact
ICOSL_CD28,Icosl  - Cd28,ICOS,Icosl,Cd28,,,,,KEGG: mmu04514,Cell-Cell Contact
ICOSL_CTLA4,Icosl  - Ctla4,ICOS,Icosl,Ctla4,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2_CD226,Itgb2  - Cd226,ITGAL-ITGB2,ITGAL_ITGB2,Cd226,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2_ICAM1,Itgb2  - Icam1,ITGAL-ITGB2,ITGAL_ITGB2,Icam1,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2_ICAM2,Itgb2  - Icam2,ITGAL-ITGB2,ITGAL_ITGB2,Icam2,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2L_CD226,Itgb2l  - Cd226,ITGAL-ITGB2,ITGAL_ITGB2L,Cd226,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2L_ICAM1,Itgb2l  - Icam1,ITGAL-ITGB2,ITGAL_ITGB2L,Icam1,,,,,KEGG: mmu04514,Cell-Cell Contact
ITGB2L_ICAM2,Itgb2l  - Icam2,ITGAL-ITGB2,ITGAL_ITGB2L,Icam2,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM2_ITGA3_ITGB1,Jam2  - (Itga3+Itgb1),JAM,Jam2,ITGA3_ITGB1,,,,,PMID: 12070135,Cell-Cell Contact
JAM2_ITGAV_ITGB1,Jam2  - (Itgav+Itgb1),JAM,Jam2,ITGAV_ITGB1,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM3_ITGAM_ITGB2,Jam3  - (Itgam+Itgb2),JAM,Jam3,ITGAM_ITGB2,,,,,"KEGG: mmu04514; PMID: 16118203, PMC2194005",Cell-Cell Contact
JAM1_ITGAL_ITGB2,Jam1  - (Itgal+Itgb2),JAM,F11r,ITGAL_ITGB2,,,,,PMID: 11812992,Cell-Cell Contact
JAM3_ITGAM_ITGB2L,Jam3  - (Itgam+Itgb2l),JAM,Jam3,ITGAM_ITGB2L,,,,,KEGG: mmu04514; ,Cell-Cell Contact
JAM2_JAM3,Jam2  - Jam3,JAM,Jam2,Jam3,,,,,PMC1237098;  PMID: 11590146,Cell-Cell Contact
F11R_F11R,F11r  - F11r,JAM,F11r,F11r,,,,,KEGG: mmu04514,Cell-Cell Contact
F11R_JAM2,F11r  - Jam2,JAM,F11r,Jam2,,,,,KEGG: mmu04514,Cell-Cell Contact
F11R_JAM3,F11r  - Jam3,JAM,F11r,Jam3,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM2_F11R,Jam2  - F11r,JAM,Jam2,F11r,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM2_JAM2,Jam2  - Jam2,JAM,Jam2,Jam2,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM3_F11R,Jam3  - F11r,JAM,Jam3,F11r,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM3_JAM2,Jam3  - Jam2,JAM,Jam3,Jam2,,,,,KEGG: mmu04514,Cell-Cell Contact
JAM3_JAM3,Jam3  - Jam3,JAM,Jam3,Jam3,,,,,KEGG: mmu04514,Cell-Cell Contact
L1CAM_ITGAV_ITGB3,L1cam  - (Itgav+Itgb3),L1CAM,L1cam,ITGAV_ITGB3,,,,,PMID: 9396761,Cell-Cell Contact
L1CAM_ITGA4_ITGB7,L1cam  - (Itga4+Itgb7),L1CAM,L1cam,ITGA4_ITGB7,,,,,PMID: 8557754,Cell-Cell Contact
L1CAM_L1CAM,L1cam  - L1cam,L1CAM,L1cam,L1cam,,,,,PMID: 18701456,Cell-Cell Contact
LAIR1_PIRA2,Lair1  - Pira2,LAIR1,Lair1,Pira2,,,,,PMID: 19283782,Cell-Cell Contact
LCK_CD8A_CD8B1,Lck  - (Cd8a+Cd8b1),LCK,Lck,CD8 receptor,,,,,PMID: 25427562,Cell-Cell Contact
MADCAM1_ITGA4_ITGB7,Madcam1  - (Itga4+Itgb7),MADCAM,Madcam1,ITGA4_ITGB7,,,,,KEGG: mmu04514; PMID: 7517418,Cell-Cell Contact
MAG_MAG,Mag  - Mag,MAG,Mag,Mag,,,,,KEGG: mmu04514,Cell-Cell Contact
